cell_id,judge_id,panel_arm,contextual_coherence,lexical_integrity,prompt_echo,evidence,contextual_winner
ddae7db1cad815eb,meta-llama/llama-3.1-70b-instruct,B,0,1,0,"Mixture of interpretable and malformed items, no clear meaning",
ddae7db1cad815eb,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Meaningful words like 'Queste' and 'Gestion' relate to French,C
d2153c64019ebcd5,meta-llama/llama-3.1-70b-instruct,A,0,0,0,"Predominantly malformed, uninterpretable punctuation",
d2153c64019ebcd5,meta-llama/llama-3.1-70b-instruct,B,2,2,0,Token fragments form a mix of letters and abbreviations,
d2153c64019ebcd5,meta-llama/llama-3.1-70b-instruct,C,0,0,0,"Mostly malformed, uninterpretable punctuation",B
3acf7fb9b8053de5,meta-llama/llama-3.1-70b-instruct,A,0,0,0,"Predominantly malformed, uninterpretable punctuation runs.",
3acf7fb9b8053de5,meta-llama/llama-3.1-70b-instruct,B,2,2,0,Multiple tokens form a coherent theme of words and phrases.,
3acf7fb9b8053de5,meta-llama/llama-3.1-70b-instruct,C,0,0,0,"Mostly malformed, uninterpretable punctuation fragments.",B
4c7d01ca6edf08ae,meta-llama/llama-3.1-70b-instruct,A,2,1,0,incoherent mix of punctuation and special tokens,
4c7d01ca6edf08ae,meta-llama/llama-3.1-70b-instruct,B,1,1,0,"mostly noise, some digits and special tokens",
4c7d01ca6edf08ae,meta-llama/llama-3.1-70b-instruct,C,2,1,0,incoherent mix of punctuation and special tokens,tie
5d0918ba23b2af4c,meta-llama/llama-3.1-70b-instruct,A,2,2,1,mostly punctuation and some contextually relevant tokens,
5d0918ba23b2af4c,meta-llama/llama-3.1-70b-instruct,B,0,2,0,unrelated words and non-Latin scripts,
5d0918ba23b2af4c,meta-llama/llama-3.1-70b-instruct,C,2,2,1,punctuation and some contextually relevant tokens,tie
8df52e3aff3b925d,meta-llama/llama-3.1-70b-instruct,A,2,2,0,"partially coherent, multilingual",
8df52e3aff3b925d,meta-llama/llama-3.1-70b-instruct,B,0,0,0,predominantly malformed,
8df52e3aff3b925d,meta-llama/llama-3.1-70b-instruct,C,4,2,2,"mostly coherent, some direct copying",C
aca3aafca98f2c46,meta-llama/llama-3.1-70b-instruct,A,1,2,0,"Mix of English and non-English tokens, little contextual connection",
aca3aafca98f2c46,meta-llama/llama-3.1-70b-instruct,B,2,2,1,"Fragments of English words, some related to time or seasons",
aca3aafca98f2c46,meta-llama/llama-3.1-70b-instruct,C,0,2,0,"Unrelated English words, no clear connection to prompt",B
908fcba6bb9132e7,meta-llama/llama-3.1-70b-instruct,A,2,2,0,Tokens form a list of prepositions and articles.,
908fcba6bb9132e7,meta-llama/llama-3.1-70b-instruct,B,0,0,0,Predominantly malformed and uninterpretable tokens.,
908fcba6bb9132e7,meta-llama/llama-3.1-70b-instruct,C,1,2,0,"Mixed languages and scripts, some relevant tokens.",A
b8946f0158117ee7,meta-llama/llama-3.1-70b-instruct,A,3,2,0,Tokens relate to natural beauty and flowers,
b8946f0158117ee7,meta-llama/llama-3.1-70b-instruct,B,1,1,0,Mostly emoticon and symbol fragments,
b8946f0158117ee7,meta-llama/llama-3.1-70b-instruct,C,2,1,0,Token fragments form a mix of letters and symbols,A
ccd195853cab74b0,meta-llama/llama-3.1-70b-instruct,A,1,1,1,"some prompt copying, mixed with noise",
ccd195853cab74b0,meta-llama/llama-3.1-70b-instruct,B,2,2,0,"some coherent, non-English words",
ccd195853cab74b0,meta-llama/llama-3.1-70b-instruct,C,0,0,0,mostly whitespace and punctuation,B
e7a72b8096f34cf9,meta-llama/llama-3.1-70b-instruct,A,3,2,0,"Tokens form a coherent, albeit incomplete, sentence fragment.",
e7a72b8096f34cf9,meta-llama/llama-3.1-70b-instruct,B,0,0,0,"Predominantly malformed, uninterpretable, or semantically unrelated.",
e7a72b8096f34cf9,meta-llama/llama-3.1-70b-instruct,C,2,1,1,"Some tokens echo the prompt, but others are malformed or unclear.",A
0170bee2809765cd,meta-llama/llama-3.1-70b-instruct,A,3,2,1,"Tokens suggest a pause or line break, fitting the prompt's newline",
0170bee2809765cd,meta-llama/llama-3.1-70b-instruct,B,0,0,0,Predominantly whitespace and punctuation,
0170bee2809765cd,meta-llama/llama-3.1-70b-instruct,C,2,2,0,Multiple tokens suggest a theme of falling or movement,A
0e9394e82562e0de,meta-llama/llama-3.1-70b-instruct,A,1,0,0,mostly malformed fragments,
0e9394e82562e0de,meta-llama/llama-3.1-70b-instruct,B,0,0,0,predominantly whitespace and punctuation,
0e9394e82562e0de,meta-llama/llama-3.1-70b-instruct,C,3,2,0,coherent theme of fabric/textures,C
19359a4b179ec734,meta-llama/llama-3.1-70b-instruct,A,2,2,0,"Some relevant concepts, like 'fulfils' and 'Metering', but unclear how they relate",
19359a4b179ec734,meta-llama/llama-3.1-70b-instruct,B,1,1,0,"Fragments of words, but no clear connection to the prompt",
19359a4b179ec734,meta-llama/llama-3.1-70b-instruct,C,3,2,1,Punctuation and conjunctions suggest a continuation of the poem,C
d18254c899ecd066,meta-llama/llama-3.1-70b-instruct,A,2,2,0,"Some tokens relate to poetry, but with noise",
d18254c899ecd066,meta-llama/llama-3.1-70b-instruct,B,0,1,0,Mostly uninterpretable or unrelated tokens,
d18254c899ecd066,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Multiple tokens evoke emotions and poetry,C
f94864caeb4a5073,meta-llama/llama-3.1-70b-instruct,A,1,1,0,"Some tokens resemble English words, but no clear connection to the prompt.",
f94864caeb4a5073,meta-llama/llama-3.1-70b-instruct,B,2,2,1,"Tokens like 'ny' and 'y' relate to the prompt, but noise and ambiguity remain.",
f94864caeb4a5073,meta-llama/llama-3.1-70b-instruct,C,0,0,0,"Predominantly malformed, numeric, and punctuation tokens.",B
9fa0a7fbde21b7a6,meta-llama/llama-3.1-70b-instruct,A,2,1,0,Some tokens relate to software or work,
9fa0a7fbde21b7a6,meta-llama/llama-3.1-70b-instruct,B,3,2,0,"Tokens form a coherent, software-related concept",
9fa0a7fbde21b7a6,meta-llama/llama-3.1-70b-instruct,C,1,2,0,Few tokens vaguely relate to software or success,B
e6e6009493625129,meta-llama/llama-3.1-70b-instruct,A,3,2,1,multiple tokens echo or relate to 'age',
e6e6009493625129,meta-llama/llama-3.1-70b-instruct,B,1,1,0,some words are contextually plausible but disjointed,
e6e6009493625129,meta-llama/llama-3.1-70b-instruct,C,2,1,0,some words relate to message reception,A
7fd5c7b2e29b5b3e,meta-llama/llama-3.1-70b-instruct,A,1,1,0,"Some tokens relate to login or data, but mostly incoherent",
7fd5c7b2e29b5b3e,meta-llama/llama-3.1-70b-instruct,B,2,1,0,Tokens suggest a mix of contextual connections and noise,
7fd5c7b2e29b5b3e,meta-llama/llama-3.1-70b-instruct,C,0,2,0,"Recognisable words, but semantically unrelated to the prompt",B
5c3e87c5fafff3dc,meta-llama/llama-3.1-70b-instruct,A,3,2,0,Tokens convey message reception,
5c3e87c5fafff3dc,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Tokens imply message arrival,
5c3e87c5fafff3dc,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Multiple tokens relate to messaging,tie
f4357208e5ef7245,meta-llama/llama-3.1-70b-instruct,A,0,0,0,"mostly malformed, uninterpretable tokens",
f4357208e5ef7245,meta-llama/llama-3.1-70b-instruct,B,0,0,0,"predominantly malformed, unrelated tokens",
f4357208e5ef7245,meta-llama/llama-3.1-70b-instruct,C,3,2,1,coherent theme of large numbers and currencies,C
e33539952cbf4a3a,meta-llama/llama-3.1-70b-instruct,A,0,0,0,mostly malformed fragments,
e33539952cbf4a3a,meta-llama/llama-3.1-70b-instruct,B,2,2,0,coherent concepts of measurement,
e33539952cbf4a3a,meta-llama/llama-3.1-70b-instruct,C,1,1,0,"some interpretable units, but mostly noise",B
f7605d1fb3d1bcf7,meta-llama/llama-3.1-70b-instruct,A,3,2,0,Multiple tokens relate to financial success,
f7605d1fb3d1bcf7,meta-llama/llama-3.1-70b-instruct,B,0,0,0,"Predominantly malformed, uninterpretable tokens",
f7605d1fb3d1bcf7,meta-llama/llama-3.1-70b-instruct,C,2,2,0,"Some tokens connect to financial concepts, but noisy",A
c6a4d1a313da9078,meta-llama/llama-3.1-70b-instruct,A,1,1,0,"Only 'Stadium' is contextually relevant, amidst mostly malformed fragments",
c6a4d1a313da9078,meta-llama/llama-3.1-70b-instruct,B,2,2,0,"Multiple tokens relate to reception and separation, but lack clear connection to 'people'",
c6a4d1a313da9078,meta-llama/llama-3.1-70b-instruct,C,3,2,0,"Tokens 'people' and 'seperate' form a coherent theme, with some noise",C
b44b883868ce5cdf,meta-llama/llama-3.1-70b-instruct,A,2,2,0,"Similar to A, with some variations",
b44b883868ce5cdf,meta-llama/llama-3.1-70b-instruct,B,3,2,0,"Meaningful concepts, including 'stadium' and 'starcore'",
b44b883868ce5cdf,meta-llama/llama-3.1-70b-instruct,C,2,2,0,"Multiple relevant concepts, but noisy",B
7543ad012e5fef19,meta-llama/llama-3.1-70b-instruct,A,0,1,0,mostly malformed or unrelated tokens,
7543ad012e5fef19,meta-llama/llama-3.1-70b-instruct,B,1,2,0,"punctuation-heavy, some plausible separators",
7543ad012e5fef19,meta-llama/llama-3.1-70b-instruct,C,2,2,0,some relevant concepts like 'though' and 'there',C
3c0bbe0758050805,meta-llama/llama-3.1-70b-instruct,A,2,2,0,Alternating conjunctions and a few other words,
3c0bbe0758050805,meta-llama/llama-3.1-70b-instruct,B,0,0,0,Punctuation and special tokens only,
3c0bbe0758050805,meta-llama/llama-3.1-70b-instruct,C,2,2,0,"Short words, some negation, and modal auxiliaries",tie
2b2847f631355539,meta-llama/llama-3.1-70b-instruct,A,3,2,0,Tokens form a coherent set of sentence continuations,
2b2847f631355539,meta-llama/llama-3.1-70b-instruct,B,2,2,0,"Mixed tokens, some relevant to sentence structure",
2b2847f631355539,meta-llama/llama-3.1-70b-instruct,C,0,0,0,Predominantly malformed or special tokens,A
e554af40468b927a,meta-llama/llama-3.1-70b-instruct,A,0,0,0,Unrelated special tokens and characters,
e554af40468b927a,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Meaningful adverbs and adverbial phrases,
e554af40468b927a,meta-llama/llama-3.1-70b-instruct,C,2,2,0,Some adverbs and adverbial phrases,B
b161400189247ef0,meta-llama/llama-3.1-70b-instruct,A,3,2,0,Multiple tokens suggest hesitation or uncertainty,
b161400189247ef0,meta-llama/llama-3.1-70b-instruct,B,0,0,0,Mostly uninterpretable or unrelated tokens,
b161400189247ef0,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Tokens convey a sense of pause or continuation,tie
dcc10901163e19bf,meta-llama/llama-3.1-70b-instruct,A,1,2,0,unrelated words and adverbs,
dcc10901163e19bf,meta-llama/llama-3.1-70b-instruct,B,2,2,0,mostly special tokens and punctuation,
dcc10901163e19bf,meta-llama/llama-3.1-70b-instruct,C,3,2,0,coherent continuation with dashes,C
99fc1081c2298666,meta-llama/llama-3.1-70b-instruct,A,0,0,0,predominantly malformed and uninterpretable,
99fc1081c2298666,meta-llama/llama-3.1-70b-instruct,B,2,2,0,token sequence is mostly coherent but has some noise,
99fc1081c2298666,meta-llama/llama-3.1-70b-instruct,C,3,2,0,token sequence forms a meaningful continuation of the sentence,C
b3e7ef253d2dbf79,meta-llama/llama-3.1-70b-instruct,A,1,0,0,Mostly punctuation and special tokens,
b3e7ef253d2dbf79,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Tokens suggest continuation or contrast,
b3e7ef253d2dbf79,meta-llama/llama-3.1-70b-instruct,C,2,1,0,Some tokens relate to pause or hesitation,B
6f9c3253826f1d57,meta-llama/llama-3.1-70b-instruct,A,2,2,0,Alternating conjunctions and pronouns suggest contrast,
6f9c3253826f1d57,meta-llama/llama-3.1-70b-instruct,B,0,0,0,"Punctuation and whitespace only, no meaning",
6f9c3253826f1d57,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Adverbs and conjunctions imply nuanced explanation,C
266212f6a3ceb10c,meta-llama/llama-3.1-70b-instruct,A,3,2,0,"Coherent concepts, e.g., 'basically', 'thing', 'stuff', 'things', imply a thoughtful pause.",
266212f6a3ceb10c,meta-llama/llama-3.1-70b-instruct,B,0,0,1,"Punctuation-heavy, mostly uninterpretable.",
266212f6a3ceb10c,meta-llama/llama-3.1-70b-instruct,C,3,2,0,"Contrasting ideas, e.g., 'really' and 'not', suggest a nuanced thought.",tie
7aea9a93a477576a,meta-llama/llama-3.1-70b-instruct,A,0,0,0,Mostly uninterpretable or unrelated tokens,
7aea9a93a477576a,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Multiple tokens relate to the poker context,
7aea9a93a477576a,meta-llama/llama-3.1-70b-instruct,C,2,2,0,"Some tokens connect to the situation, but with noise",B
5d44b0d010f94486,meta-llama/llama-3.1-70b-instruct,A,0,1,0,mostly malformed or punctuation,
5d44b0d010f94486,meta-llama/llama-3.1-70b-instruct,B,3,2,0,"coherent, relevant concepts",
5d44b0d010f94486,meta-llama/llama-3.1-70b-instruct,C,2,2,0,"some relevant concepts, noise",B
1cba798447c0730b,meta-llama/llama-3.1-70b-instruct,A,3,2,0,multiple tokens support a meaningful theme,
1cba798447c0730b,meta-llama/llama-3.1-70b-instruct,B,1,0,0,mostly punctuation and special tokens,
1cba798447c0730b,meta-llama/llama-3.1-70b-instruct,C,2,1,0,"some relevant concepts, but noisy",A
52ab1e4bb74c8b27,meta-llama/llama-3.1-70b-instruct,A,2,2,0,"Mixed concepts, some relevant to social interaction",
52ab1e4bb74c8b27,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Coherent theme of hesitation or uncertainty,
52ab1e4bb74c8b27,meta-llama/llama-3.1-70b-instruct,C,0,0,0,Predominantly malformed or punctuation,B
1322cd8a426a9b1b,meta-llama/llama-3.1-70b-instruct,A,2,2,0,Fragments of a pause or a beat,
1322cd8a426a9b1b,meta-llama/llama-3.1-70b-instruct,B,2,2,0,Suggests a continuation or a shared experience,
1322cd8a426a9b1b,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Captures a vibe or atmosphere,C
da75ecd7e5659b28,meta-llama/llama-3.1-70b-instruct,A,3,2,0,Multiple tokens support a meaningful theme of hesitation or reluctance.,
da75ecd7e5659b28,meta-llama/llama-3.1-70b-instruct,B,2,1,0,"Some tokens suggest a pause or break, but substantial noise remains.",
da75ecd7e5659b28,meta-llama/llama-3.1-70b-instruct,C,3,2,0,"Tokens convey a sense of caution or carefulness, with some noise.",tie
e57a6422a7fa8747,meta-llama/llama-3.1-70b-instruct,A,1,1,0,"oman, and suggest a person or entity",
e57a6422a7fa8747,meta-llama/llama-3.1-70b-instruct,B,2,2,1,"awkward, they, and —or suggest hesitation",
e57a6422a7fa8747,meta-llama/llama-3.1-70b-instruct,C,2,2,1,"—or, —but, and —even imply contrast",tie
35a940d59a767861,meta-llama/llama-3.1-70b-instruct,A,2,2,1,"some coherent concepts, but noisy",
35a940d59a767861,meta-llama/llama-3.1-70b-instruct,B,0,0,0,mostly punctuation and whitespace,
35a940d59a767861,meta-llama/llama-3.1-70b-instruct,C,1,2,0,"some recognisable words, but unrelated",A
4f61bb6314f5fe1d,meta-llama/llama-3.1-70b-instruct,A,3,2,0,Multiple tokens relate to naming or symbols,
4f61bb6314f5fe1d,meta-llama/llama-3.1-70b-instruct,B,0,0,0,Predominantly malformed or punctuation,
4f61bb6314f5fe1d,meta-llama/llama-3.1-70b-instruct,C,2,2,0,Some tokens connect to symbols or naming,A
17e9cd3b16ae160e,meta-llama/llama-3.1-70b-instruct,A,0,0,0,Predominantly punctuation and special tokens,
17e9cd3b16ae160e,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Multiple tokens suggest a theme of separation or distinction,
17e9cd3b16ae160e,meta-llama/llama-3.1-70b-instruct,C,2,1,0,Some tokens hint at a word or concept,B
fefeb1ac61195c37,meta-llama/llama-3.1-70b-instruct,A,3,2,0,"mostly coherent, some relevant concepts like 'stuff' and 'gods'",
fefeb1ac61195c37,meta-llama/llama-3.1-70b-instruct,B,2,2,0,"partially coherent, some relevant concepts like 'love' and 'religion'",
fefeb1ac61195c37,meta-llama/llama-3.1-70b-instruct,C,0,0,0,"predominantly malformed, mostly special tokens",A
076ff80aa9bc6058,meta-llama/llama-3.1-70b-instruct,A,2,2,1,"some relevant concepts, but also noise",
076ff80aa9bc6058,meta-llama/llama-3.1-70b-instruct,B,0,0,0,mostly special tokens and whitespace,
076ff80aa9bc6058,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Roman and Latin concepts,C
51c08ad2f8f11cfd,meta-llama/llama-3.1-70b-instruct,A,1,2,0,"some word-like tokens, but little context",
51c08ad2f8f11cfd,meta-llama/llama-3.1-70b-instruct,B,2,1,0,"some word-like tokens, but mostly noise",
51c08ad2f8f11cfd,meta-llama/llama-3.1-70b-instruct,C,0,0,0,mostly special tokens and punctuation,B
5a4448bc8e4cf335,meta-llama/llama-3.1-70b-instruct,A,2,1,0,some border-related tokens,
5a4448bc8e4cf335,meta-llama/llama-3.1-70b-instruct,B,1,1,0,"some coherent tokens, but mostly noise",
5a4448bc8e4cf335,meta-llama/llama-3.1-70b-instruct,C,0,0,0,mostly special tokens and noise,A
3b1bb4da06b5f4b1,meta-llama/llama-3.1-70b-instruct,A,2,2,0,Multiple tokens relate to borders and edges,
3b1bb4da06b5f4b1,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Several tokens mention neighboring states and directions,
3b1bb4da06b5f4b1,meta-llama/llama-3.1-70b-instruct,C,3,2,0,Multiple tokens reference neighboring states and directions,tie
07eb5d3d72e377cb,meta-llama/llama-3.1-70b-instruct,A,2,2,0,Multiple tokens hint at geographical concepts,
07eb5d3d72e377cb,meta-llama/llama-3.1-70b-instruct,B,1,2,0,Few tokens show vague relevance to context,
07eb5d3d72e377cb,meta-llama/llama-3.1-70b-instruct,C,0,0,0,"Predominantly malformed, punctuation-only output",A
77a67215457bfad1,meta-llama/llama-3.1-70b-instruct,A,0,0,0,"Predominantly malformed, uninterpretable tokens",
77a67215457bfad1,meta-llama/llama-3.1-70b-instruct,B,2,2,0,"Some relevant concepts, e.g. 'what', 'which', 'many'",
77a67215457bfad1,meta-llama/llama-3.1-70b-instruct,C,1,1,0,"Few interpretable tokens, mostly noise and fragments",B
63cf6e17abc3f11c,meta-llama/llama-3.1-70b-instruct,A,3,2,1,clear continent reference,
63cf6e17abc3f11c,meta-llama/llama-3.1-70b-instruct,B,1,0,0,mostly malformed fragments,
63cf6e17abc3f11c,meta-llama/llama-3.1-70b-instruct,C,2,1,0,"some relevant concepts, but noisy",A
242a11a053a20ad4,meta-llama/llama-3.1-70b-instruct,A,3,2,0,multiple tokens form coherent Spanish words,
242a11a053a20ad4,meta-llama/llama-3.1-70b-instruct,B,2,1,0,some token fragments resemble Spanish words,
242a11a053a20ad4,meta-llama/llama-3.1-70b-instruct,C,0,0,0,"predominantly malformed, uninterpretable tokens",A
5c0cd39009399716,meta-llama/llama-3.1-70b-instruct,A,2,1,0,"Fragments of words, some related to 'really' or 'freaking'",
5c0cd39009399716,meta-llama/llama-3.1-70b-instruct,B,3,2,0,Multiple tokens support a theme of emphasis or intensity,
5c0cd39009399716,meta-llama/llama-3.1-70b-instruct,C,2,2,0,"Fragments of words, some related to 'freaking' or 'ization'",B
19aa10cf9e06b712,meta-llama/llama-3.1-70b-instruct,A,2,2,0,"some relevant concepts, but also noise",
19aa10cf9e06b712,meta-llama/llama-3.1-70b-instruct,B,3,2,0,"coherent, mostly English words",
19aa10cf9e06b712,meta-llama/llama-3.1-70b-instruct,C,1,2,0,"little coherent content, mostly non-English",B
